M,k,model,seed,net_loss,net_loss_std,cash,ent_total,kl_track,l1_track,incons,n_subtrades,support_size
6,3,APMM,36,-10.099709,31.095640,479.617246,154.971171,0.012774,0.095578,,268,28
6,3,ind,36,-29.926323,120.786018,795.110998,102.829872,0.041704,0.156466,,268,28
6,3,base,36,1.630838,11.992751,110.722457,7.019105,0.005949,0.062609,,140,28
6,3,APMM,37,-24.199975,28.356364,486.634255,120.771186,0.013237,0.103785,,242,28
6,3,ind,37,-42.550287,91.137771,739.675416,62.088556,0.035083,0.164383,,242,28
6,3,base,37,1.841143,7.279675,115.260858,2.850822,0.007749,0.080749,,129,28
6,3,APMM,38,30.923692,38.910765,463.081705,326.523692,0.015563,0.108448,,250,28
6,3,ind,38,76.749363,73.265479,690.987053,71.325039,0.037614,0.167043,,250,28
6,3,base,38,20.483957,11.959804,153.115224,15.319527,0.012353,0.090084,,131,28
6,3,APMM,39,-4.892317,16.490070,307.019698,58.303721,0.007197,0.070145,,258,28
6,3,ind,39,10.086189,67.515680,527.251948,32.871053,0.022380,0.118973,,258,28
6,3,base,39,2.601081,6.361933,68.047094,2.281157,0.002859,0.044667,,135,28
7,3,APMM,0,-18.887163,47.349320,607.470491,311.787923,0.023294,0.130408,,254,32
7,3,ind,0,-82.840109,144.226879,992.201960,101.938002,0.051958,0.191694,,254,32
7,3,base,0,4.371175,7.622397,149.058667,3.371293,0.012850,0.091763,,144,32
7,3,APMM,1,-13.525300,21.774903,369.369225,87.659311,0.013127,0.099719,,242,32
7,3,ind,1,-13.924255,75.775941,532.393478,40.452395,0.025618,0.136017,,242,32
7,3,base,1,1.120921,6.365165,87.361124,1.984676,0.004764,0.057310,,141,32
7,3,APMM,2,3.367496,31.580096,449.717787,322.289374,0.014223,0.098785,,276,32
7,3,ind,2,38.860538,106.489785,824.636483,121.332023,0.044422,0.162443,,276,32
7,3,base,2,8.253467,12.467423,145.188368,12.588125,0.008914,0.075863,,149,32
7,3,APMM,3,-12.269012,38.144587,642.697844,301.878605,0.017388,0.109384,,280,32
7,3,ind,3,12.246242,147.773989,1035.140031,131.829540,0.049961,0.184424,,280,32
7,3,base,3,7.741994,12.253765,159.791672,9.319398,0.009615,0.083318,,151,32
7,3,APMM,4,-11.404217,27.108212,422.593105,159.234619,0.010874,0.087635,,310,32
7,3,ind,4,-21.924366,72.129971,697.585202,59.794662,0.031029,0.144936,,310,32
7,3,base,4,3.249616,7.368646,109.138213,3.049446,0.005212,0.061888,,159,32
7,3,APMM,5,11.276868,30.761172,443.130266,480.791447,0.012982,0.099326,,242,32
7,3,ind,5,118.023228,124.527235,825.459748,127.642645,0.047587,0.185591,,242,32
7,3,base,5,16.743454,15.846918,166.219216,18.714482,0.010441,0.086231,,138,32
7,3,APMM,6,-15.825305,26.013187,451.178018,173.868515,0.012080,0.087842,,306,32
7,3,ind,6,-21.021131,98.340851,711.774831,77.925387,0.029882,0.145920,,306,32
7,3,base,6,2.085468,8.447260,111.600608,3.681902,0.005570,0.059450,,159,32
7,3,APMM,7,-7.152185,23.585038,379.199272,124.647628,0.011518,0.090136,,276,32
7,3,ind,7,1.874412,59.960351,570.007187,40.526418,0.024898,0.129217,,276,32
7,3,base,7,4.266256,7.588291,107.418263,4.036227,0.005863,0.060248,,149,32
7,3,APMM,8,-0.055744,25.776706,512.783475,229.604640,0.011703,0.092679,,304,32
7,3,ind,8,59.332676,147.351554,918.176611,115.520907,0.044676,0.174243,,304,32
7,3,base,8,8.358132,11.357261,143.201980,7.856321,0.006850,0.071558,,159,32
7,3,APMM,9,-1.737715,27.249756,467.067048,178.470164,0.014275,0.098942,,260,32
7,3,ind,9,-49.338033,117.896568,851.164295,88.791764,0.049635,0.183287,,260,32
7,3,base,9,4.236372,8.278738,160.248656,4.191930,0.011304,0.085069,,144,32
7,3,APMM,10,-13.543998,26.597768,484.949485,200.527190,0.012972,0.098997,,252,32
7,3,ind,10,-6.602849,119.186849,921.256070,94.020818,0.051462,0.188320,,252,32
7,3,base,10,4.175201,9.651701,136.969096,5.503936,0.008797,0.080188,,140,32
7,3,APMM,11,-19.562731,29.154698,365.297596,131.531966,0.011737,0.091474,,268,32
7,3,ind,11,-21.133033,59.925431,549.774952,42.072975,0.023797,0.129689,,268,32
7,3,base,11,2.507963,6.594160,88.046730,2.327170,0.004703,0.055035,,150,32
7,3,APMM,12,-17.321116,29.305580,429.148817,135.693141,0.012887,0.094584,,294,32
7,3,ind,12,-11.324599,70.087505,637.136342,44.938258,0.026312,0.133574,,294,32
7,3,base,12,3.394917,7.669051,96.833100,3.288138,0.004787,0.057241,,156,32
7,3,APMM,13,-19.282957,35.006741,565.124919,285.219978,0.013242,0.092675,,288,32
7,3,ind,13,-14.216821,127.785783,1013.582277,139.038229,0.048426,0.176610,,288,32
7,3,base,13,5.662237,10.550770,166.443907,9.259680,0.009820,0.077620,,152,32
7,3,APMM,14,-2.793553,34.745644,501.523824,272.016371,0.013019,0.099093,,286,32
7,3,ind,14,40.008433,145.066614,907.149818,114.039439,0.040436,0.170812,,286,32
7,3,base,14,8.361147,11.891360,130.917555,8.480378,0.006379,0.072230,,151,32
7,3,APMM,15,-65.947794,53.507916,541.974294,341.396365,0.016356,0.099372,,294,32
7,3,ind,15,-79.423631,87.719571,761.330489,91.535184,0.030659,0.143431,,294,32
7,3,base,15,2.367857,6.464643,105.843425,2.463595,0.005678,0.063499,,157,32
7,3,APMM,16,0.109345,27.816490,517.914969,253.863400,0.014653,0.107787,,258,32
7,3,ind,16,-1.146790,105.691127,863.986373,83.240376,0.046448,0.195110,,258,32
7,3,base,16,8.309770,11.221802,174.199052,7.846518,0.013491,0.101752,,143,32
7,3,APMM,17,-2.460355,30.712951,542.096516,293.958610,0.014392,0.100027,,300,32
7,3,ind,17,33.564566,135.960715,936.564965,114.912830,0.056931,0.187158,,300,32
7,3,base,17,6.972235,13.837893,140.613584,10.667673,0.006661,0.068492,,158,32
7,3,APMM,18,-38.439220,40.870011,431.630829,259.802411,0.014900,0.095002,,260,32
7,3,ind,18,-29.301002,81.654713,637.529709,70.709708,0.028828,0.134187,,260,32
7,3,base,18,4.596553,8.371456,101.747730,4.372880,0.007128,0.062907,,145,32
7,3,APMM,19,5.352017,19.766989,397.624412,197.616520,0.010953,0.090239,,302,32
7,3,ind,19,48.837782,91.454729,691.031716,65.999363,0.030324,0.146011,,302,32
7,3,base,19,7.201274,10.444783,126.934642,7.193106,0.007481,0.070617,,156,32
7,3,APMM,20,-15.369669,39.303718,479.585808,312.202158,0.011921,0.089593,,264,32
7,3,ind,20,12.064470,176.366321,968.611139,144.691404,0.052940,0.179664,,264,32
7,3,base,20,8.174866,13.310775,143.937023,10.366500,0.008339,0.073452,,145,32
7,3,APMM,21,-13.400971,30.625270,423.687179,196.610830,0.012729,0.103678,,254,32
7,3,ind,21,5.182366,66.088116,710.353385,51.368562,0.033366,0.166400,,254,32
7,3,base,21,6.204737,9.397877,135.014078,6.139502,0.008839,0.085015,,141,32
7,3,APMM,22,-14.096094,28.675055,432.957214,217.540254,0.012901,0.098848,,284,32
7,3,ind,22,-15.349223,95.114106,689.400393,74.293635,0.030093,0.142730,,284,32
7,3,base,22,3.531829,10.378583,116.575198,5.663576,0.005634,0.067033,,152,32
7,3,APMM,23,3.872500,31.595872,657.800861,240.712045,0.022511,0.114744,,280,32
7,3,ind,23,9.088616,145.965332,1073.033744,129.448978,0.072236,0.216386,,280,32
7,3,base,23,6.699043,10.885150,188.417600,7.160361,0.019354,0.099675,,150,32
7,3,APMM,24,-11.787347,28.876939,469.223579,166.252578,0.013888,0.101422,,286,32
7,3,ind,24,-14.571016,73.388064,746.012669,55.040508,0.032285,0.149829,,286,32
7,3,base,24,2.465372,8.731816,126.710114,4.283401,0.008053,0.075584,,151,32
7,3,APMM,25,-8.312368,28.317582,437.045374,228.312257,0.011235,0.090165,,270,32
7,3,ind,25,-0.276412,120.958864,741.612397,86.032599,0.036615,0.151957,,270,32
7,3,base,25,5.749347,9.061814,120.601065,5.770078,0.006586,0.067529,,147,32
7,3,APMM,26,6.535821,23.534834,386.108904,260.219082,0.009413,0.077650,,298,32
7,3,ind,26,85.885588,119.152456,711.796147,93.073822,0.029844,0.129495,,298,32
7,3,base,26,10.945891,12.902405,104.026214,10.740523,0.004285,0.051371,,155,32
7,3,APMM,27,0.964104,27.662328,444.496025,298.691438,0.011468,0.085016,,272,32
7,3,ind,27,48.791595,122.929011,770.524149,113.234373,0.040402,0.159928,,272,32
7,3,base,27,9.861225,13.121223,141.950303,10.696130,0.009125,0.069647,,148,32
7,3,APMM,28,21.558265,25.432611,458.902280,442.246682,0.011263,0.088167,,264,32
7,3,ind,28,149.423166,115.066836,993.065109,146.021540,0.044033,0.176052,,264,32
7,3,base,28,19.016720,13.619277,167.011776,19.024176,0.008313,0.071925,,145,32
7,3,APMM,29,18.161244,31.425089,538.316257,393.042753,0.015698,0.107970,,270,32
7,3,ind,29,116.507267,146.713631,1029.021152,151.687501,0.057439,0.206932,,270,32
7,3,base,29,16.104746,13.459200,173.271830,15.053465,0.010604,0.086216,,148,32
7,3,APMM,30,7.172316,30.745094,457.104885,301.978890,0.014095,0.104374,,270,32
7,3,ind,30,20.573123,75.627066,762.312358,61.730428,0.041593,0.171805,,270,32
7,3,base,30,12.217216,12.071415,146.344978,11.436910,0.009586,0.080060,,146,32
7,3,APMM,31,1.077124,30.432857,465.928424,366.818515,0.015339,0.102559,,278,32
7,3,ind,31,65.135908,109.684927,815.005956,104.727810,0.040892,0.164668,,278,32
7,3,base,31,12.703579,12.512700,148.451565,12.826660,0.009352,0.077096,,150,32
7,3,APMM,32,-7.213367,25.628928,462.355576,151.325202,0.011425,0.093686,,282,32
7,3,ind,32,27.481497,115.651463,734.652798,80.701058,0.030698,0.149444,,282,32
7,3,base,32,5.440651,8.998005,120.303156,4.722041,0.006029,0.066910,,153,32
7,3,APMM,33,-17.038954,24.434644,399.044435,137.563310,0.015348,0.112253,,250,32
7,3,ind,33,-45.629296,63.284413,630.594405,49.375381,0.034993,0.163159,,250,32
7,3,base,33,0.232318,4.435637,122.220694,0.956863,0.009715,0.083883,,140,32
7,3,APMM,34,6.121056,30.360608,532.244436,301.052110,0.013298,0.099485,,260,32
7,3,ind,34,72.635825,145.314385,1004.391180,124.624302,0.057890,0.205433,,260,32
7,3,base,34,10.697521,13.267692,162.260983,11.090468,0.010366,0.088231,,142,32
7,3,APMM,35,-4.682558,33.621892,532.473500,305.503556,0.013528,0.101904,,278,32
7,3,ind,35,49.959188,111.965646,868.448418,102.962295,0.040769,0.175364,,278,32
7,3,base,35,11.222914,12.877537,153.658790,11.559928,0.009837,0.083327,,149,32
7,3,APMM,36,2.715353,37.686888,559.937734,335.508302,0.012822,0.096894,,304,32
7,3,ind,36,68.875613,134.998255,882.888901,114.826904,0.035890,0.160265,,304,32
7,3,base,36,12.843064,11.652153,141.814025,10.462216,0.007072,0.068912,,160,32
7,3,APMM,37,-21.351865,45.230094,532.055752,305.076995,0.016188,0.107795,,272,32
7,3,ind,37,-13.585088,111.772950,811.468956,87.734891,0.038505,0.171030,,272,32
7,3,base,37,7.361272,10.007413,138.373921,6.795424,0.009631,0.079794,,148,32
7,3,APMM,38,-7.881343,18.090335,427.936989,72.995791,0.011962,0.095467,,296,32
7,3,ind,38,-11.325977,64.281472,704.765872,35.340042,0.031656,0.150877,,296,32
7,3,base,38,1.618266,5.340677,106.247536,1.486517,0.006409,0.065388,,154,32
7,3,APMM,39,10.169773,28.320528,415.334822,308.048447,0.011345,0.086063,,292,32
7,3,ind,39,35.174815,98.413300,722.348542,83.466271,0.031978,0.139208,,292,32
7,3,base,39,10.214434,11.362684,112.840945,9.690121,0.006034,0.056495,,155,32
8,3,APMM,0,13.247289,45.740347,619.447962,616.029851,0.012644,0.093356,,328,37
8,3,ind,0,159.820076,160.023893,1106.879190,170.970239,0.043868,0.171843,,328,37
8,3,base,0,17.845057,13.080919,181.092428,15.821614,0.008529,0.075085,,174,37
8,3,APMM,1,2.118258,24.842304,580.935484,311.152852,0.012893,0.090602,,322,37
8,3,ind,1,14.178951,155.828164,944.309011,138.416562,0.040715,0.166283,,322,37
8,3,base,1,5.784193,12.459062,177.369587,8.914311,0.008610,0.072438,,171,37
8,3,APMM,2,-4.677354,25.735910,545.840547,343.508467,0.012521,0.093871,,304,37
8,3,ind,2,-8.306205,132.622626,963.765526,144.892182,0.042690,0.176292,,304,37
8,3,base,2,6.336992,11.860469,171.363867,9.372366,0.008583,0.076838,,167,37
8,3,APMM,3,-0.808238,32.380372,538.197904,339.612090,0.013340,0.101543,,328,37
8,3,ind,3,22.526628,112.563489,944.113177,75.341881,0.038189,0.172067,,328,37
8,3,base,3,8.883522,10.762736,162.702494,8.303226,0.009570,0.082122,,172,37
8,3,APMM,4,-9.093267,30.625756,623.611767,289.509380,0.013535,0.098825,,344,37
8,3,ind,4,-11.684996,140.114990,1106.594741,128.639753,0.046846,0.181730,,344,37
8,3,base,4,7.329512,7.993546,165.219189,5.056341,0.007743,0.074981,,179,37
8,3,APMM,5,10.396126,28.006365,744.060957,426.725022,0.013419,0.088721,,348,37
8,3,ind,5,60.536323,159.730866,1550.280231,212.305254,0.073975,0.218612,,348,37
8,3,base,5,11.754881,10.351122,213.630335,11.447330,0.010571,0.079275,,180,37
8,3,APMM,6,6.247424,49.403684,636.266057,688.267773,0.013487,0.097127,,328,37
8,3,ind,6,114.137594,165.586005,1141.646597,174.848953,0.043356,0.167041,,328,37
8,3,base,6,17.373816,15.155951,180.753965,18.348302,0.006982,0.069266,,175,37
8,3,APMM,7,21.600048,32.426215,566.572345,627.098561,0.012334,0.089270,,328,37
8,3,ind,7,167.795784,153.815748,1030.423109,165.966572,0.046032,0.172556,,328,37
8,3,base,7,20.328996,15.037001,175.213333,18.590119,0.007156,0.065802,,174,37
8,3,APMM,8,1.593377,46.632566,593.970272,706.207352,0.012663,0.089570,,338,37
8,3,ind,8,133.090077,218.043494,1086.693289,231.304185,0.041221,0.168333,,338,37
8,3,base,8,18.808320,17.036577,205.548028,19.743227,0.007740,0.073575,,176,37
8,3,APMM,9,2.738127,31.753943,556.514064,541.460137,0.011638,0.086187,,314,37
8,3,ind,9,119.380507,154.700025,1051.678114,165.356199,0.049156,0.175001,,314,37
8,3,base,9,16.792461,15.652166,173.797947,17.390950,0.008091,0.070065,,169,37
8,3,APMM,10,14.750821,32.057346,549.153164,607.866492,0.012678,0.094132,,320,37
8,3,ind,10,114.769947,128.311567,1004.989723,143.510289,0.037083,0.161226,,320,37
8,3,base,10,17.255054,13.901224,169.691450,17.947219,0.007986,0.068571,,172,37
8,3,APMM,11,-20.907644,33.100764,528.413076,254.346970,0.010943,0.088478,,332,37
8,3,ind,11,-20.143588,110.378634,870.205590,87.229941,0.029801,0.137857,,332,37
8,3,base,11,4.549080,9.100527,118.516445,4.831131,0.005498,0.060164,,175,37
8,3,APMM,12,-0.427008,25.973273,461.027946,324.951696,0.010466,0.085355,,324,37
8,3,ind,12,63.335263,121.245697,883.898680,106.639257,0.035207,0.153032,,324,37
8,3,base,12,9.358675,11.083243,132.189279,9.108325,0.005078,0.060844,,173,37
8,3,APMM,13,27.205187,32.319006,569.904776,741.205041,0.016448,0.107564,,280,37
8,3,ind,13,175.748543,129.106650,1030.531684,165.841807,0.053477,0.196693,,280,37
8,3,base,13,24.331003,16.238675,200.991831,23.770553,0.010719,0.086270,,159,37
8,3,APMM,14,-0.532351,30.425407,542.199524,377.302552,0.013593,0.103296,,308,37
8,3,ind,14,37.109147,153.375845,966.099701,140.483045,0.044079,0.181250,,308,37
8,3,base,14,7.408935,13.899703,174.135508,10.413202,0.008372,0.081557,,168,37
8,3,APMM,15,3.509288,28.040214,418.119148,422.882349,0.008863,0.079311,,298,37
8,3,ind,15,81.595290,133.705997,770.199920,111.355542,0.034264,0.153396,,298,37
8,3,base,15,10.989903,13.544276,131.966499,11.829134,0.005415,0.059536,,168,37
8,3,APMM,16,1.794757,25.770401,651.084396,217.872101,0.015386,0.115265,,312,37
8,3,ind,16,-12.772838,107.155073,1148.861482,74.042809,0.064707,0.226609,,312,37
8,3,base,16,4.615173,9.138249,204.667457,4.878520,0.012335,0.103304,,168,37
8,3,APMM,17,-0.911914,29.660326,471.435859,276.712132,0.013788,0.102152,,306,37
8,3,ind,17,7.626516,80.282612,795.396983,72.529206,0.039363,0.169220,,306,37
8,3,base,17,7.430334,10.246303,155.043188,6.256637,0.008752,0.081808,,167,37
8,3,APMM,18,-9.238209,21.031147,409.502576,160.248192,0.011059,0.087393,,316,37
8,3,ind,18,-13.889595,94.589683,742.817244,62.842376,0.029967,0.142031,,316,37
8,3,base,18,2.236138,8.746539,120.342039,3.934038,0.006245,0.062499,,171,37
8,3,APMM,19,-6.026528,29.679415,418.323564,339.473868,0.011369,0.087362,,302,37
8,3,ind,19,39.935679,109.512904,684.006540,84.837398,0.029088,0.138646,,302,37
8,3,base,19,8.790256,12.094795,114.708171,8.596973,0.005546,0.057669,,166,37
8,3,APMM,20,-8.272437,33.110687,533.488282,416.466288,0.010056,0.083805,,348,37
8,3,ind,20,32.331914,124.732860,975.900052,113.492124,0.034296,0.148069,,348,37
8,3,base,20,9.793124,12.130449,130.560155,9.688442,0.005582,0.060622,,179,37
8,3,APMM,21,-7.569370,25.362730,616.852154,133.125912,0.011698,0.091104,,372,37
8,3,ind,21,-44.111266,113.693500,1045.842836,87.568807,0.043152,0.174134,,372,37
8,3,base,21,1.770434,6.476693,156.034297,2.229073,0.007567,0.070846,,186,37
8,3,APMM,22,-6.938645,22.139053,453.978872,196.937633,0.012341,0.101820,,310,37
8,3,ind,22,-4.878016,87.631527,773.113082,58.908061,0.032356,0.160223,,310,37
8,3,base,22,2.759680,8.446002,137.526562,3.784205,0.007420,0.075775,,167,37
8,3,APMM,23,-6.136462,32.067877,640.534665,373.789438,0.012868,0.099135,,334,37
8,3,ind,23,50.306742,166.070352,1132.738358,144.873600,0.045245,0.185332,,334,37
8,3,base,23,8.501506,13.358379,176.950100,10.437107,0.008368,0.079296,,175,37
8,3,APMM,24,2.587069,24.568556,505.648182,395.540998,0.012196,0.096512,,318,37
8,3,ind,24,67.454408,96.913905,873.342713,82.585960,0.033780,0.151668,,318,37
8,3,base,24,10.124541,13.471298,151.433118,12.005627,0.007751,0.071680,,171,37
8,3,APMM,25,9.088151,23.408049,542.387984,390.820554,0.010081,0.083280,,328,37
8,3,ind,25,100.072851,154.556020,1111.025442,161.223932,0.048454,0.180032,,328,37
8,3,base,25,11.766387,12.502826,156.187007,12.288748,0.006517,0.065660,,175,37
8,3,APMM,26,-20.415945,32.254687,526.689780,206.137551,0.012034,0.092821,,310,37
8,3,ind,26,-44.876634,109.069249,831.955498,86.472361,0.036955,0.158355,,310,37
8,3,base,26,2.528897,7.944107,143.004939,3.369135,0.006921,0.069491,,173,37
8,3,APMM,27,-9.333512,24.485075,503.723077,200.155980,0.012402,0.095871,,320,37
8,3,ind,27,-43.423396,99.472853,872.065972,76.634677,0.038463,0.159388,,320,37
8,3,base,27,1.455398,9.536908,141.005908,4.952602,0.007930,0.069670,,171,37
8,3,APMM,28,1.386872,26.288599,521.612035,385.732497,0.014122,0.106477,,288,37
8,3,ind,28,57.917495,111.607037,963.077373,101.034980,0.049681,0.188423,,288,37
8,3,base,28,10.592481,13.445057,172.415793,11.382896,0.009662,0.085928,,161,37
8,3,APMM,29,-9.272192,25.819876,395.616993,220.499631,0.010587,0.086451,,292,37
8,3,ind,29,20.224246,95.334409,708.366020,63.394091,0.026991,0.136776,,292,37
8,3,base,29,5.918531,9.505983,120.685860,5.546994,0.006405,0.065728,,161,37
8,3,APMM,30,-10.790334,35.050356,630.532333,241.430972,0.016230,0.109205,,322,37
8,3,ind,30,-58.079153,116.572497,1014.027118,99.292119,0.046255,0.187736,,322,37
8,3,base,30,1.889512,5.647047,173.527487,1.862176,0.011062,0.087261,,172,37
8,3,APMM,31,-10.482090,24.823795,471.793659,191.678226,0.010986,0.087655,,340,37
8,3,ind,31,-42.652787,80.593577,743.216200,73.136604,0.027941,0.142944,,340,37
8,3,base,31,2.153262,9.277708,122.165137,4.533643,0.005134,0.061256,,177,37
8,3,APMM,32,-8.848420,20.076087,411.285151,119.713601,0.009849,0.087004,,312,37
8,3,ind,32,-15.915408,91.093792,684.442105,51.946747,0.028359,0.143241,,312,37
8,3,base,32,1.397671,6.435244,111.803862,2.044870,0.005438,0.060574,,170,37
8,3,APMM,33,-16.094916,43.691228,621.703870,473.337729,0.013129,0.095891,,352,37
8,3,ind,33,40.222993,136.631177,976.900090,130.849269,0.031889,0.153518,,352,37
8,3,base,33,11.574374,12.773535,155.166278,11.414742,0.006305,0.068056,,183,37
8,3,APMM,34,7.246008,27.101789,517.417027,242.192223,0.013900,0.098852,,334,37
8,3,ind,34,16.506460,94.614234,860.360422,73.564536,0.037523,0.161822,,334,37
8,3,base,34,6.720632,9.304626,145.907632,5.427032,0.008002,0.071714,,175,37
8,3,APMM,35,-15.408252,32.902957,557.400689,254.218849,0.012401,0.097686,,338,37
8,3,ind,35,-12.626261,107.938304,984.488012,79.285006,0.039898,0.175105,,338,37
8,3,base,35,5.276510,9.117669,149.934489,4.556174,0.007025,0.076943,,176,37
8,3,APMM,36,22.680602,27.054747,551.466104,672.367136,0.011872,0.090444,,334,37
8,3,ind,36,179.125478,156.546019,1124.421881,176.679029,0.041396,0.162381,,334,37
8,3,base,36,21.524084,15.762443,188.313297,21.683726,0.006844,0.067276,,176,37
8,3,APMM,37,-7.974625,26.455469,499.580734,241.531610,0.012569,0.092258,,338,37
8,3,ind,37,8.713781,111.708403,788.526957,75.715640,0.029291,0.139630,,338,37
8,3,base,37,5.297822,10.850984,130.886494,6.269880,0.006025,0.065103,,174,37
8,3,APMM,38,-6.704747,33.384452,729.561115,323.273456,0.013555,0.100288,,340,37
8,3,ind,38,-40.170636,146.617362,1280.359225,130.174906,0.048996,0.193237,,340,37
8,3,base,38,7.003970,10.163847,202.999684,7.211275,0.011363,0.092315,,176,37
8,3,APMM,39,-14.123626,25.773777,410.749219,181.954950,0.008766,0.076300,,368,37
8,3,ind,39,-0.373077,93.958079,669.836508,62.174398,0.019420,0.116338,,368,37
8,3,base,39,3.559329,7.765839,91.220949,3.328834,0.002871,0.045351,,187,37
9,3,APMM,0,-2.530931,33.821757,610.499304,497.744311,0.013067,0.098927,,372,41
9,3,ind,0,27.625596,135.225505,1033.883426,99.461898,0.038037,0.159045,,372,41
9,3,base,0,9.668289,11.974428,162.435627,9.005647,0.007645,0.071233,,197,41
9,3,APMM,1,-12.692528,25.927231,443.866019,286.945700,0.010132,0.084325,,352,41
9,3,ind,1,-0.873146,81.998962,699.493447,58.913400,0.020040,0.119596,,352,41
9,3,base,1,3.933952,8.883959,111.304372,4.457375,0.004733,0.053146,,190,41
9,3,APMM,2,-10.935704,22.456482,513.950375,228.205666,0.011581,0.090443,,350,41
9,3,ind,2,-7.016459,100.833033,942.093361,79.602346,0.035088,0.159117,,350,41
9,3,base,2,3.816985,7.659672,144.067103,3.617102,0.006311,0.065619,,190,41
9,3,APMM,3,2.703286,36.909612,722.876290,564.397387,0.014465,0.100623,,370,41
9,3,ind,3,86.514988,188.672305,1419.429996,169.756254,0.062181,0.211562,,370,41
9,3,base,3,11.809909,13.673156,208.814010,11.456841,0.009988,0.081879,,195,41
9,3,APMM,4,46.673024,31.201014,748.166574,1093.501775,0.015004,0.097271,,374,41
9,3,ind,4,247.530557,158.714412,1594.084515,263.810388,0.069111,0.203723,,374,41
9,3,base,4,31.519308,16.707833,264.454565,28.675832,0.010682,0.078015,,197,41
9,3,APMM,5,-0.865306,31.400480,740.309233,636.755534,0.010723,0.085603,,394,41
9,3,ind,5,83.083066,180.859703,1484.616760,196.008121,0.046446,0.179000,,394,41
9,3,base,5,13.749688,13.635369,237.173227,16.047109,0.008605,0.076521,,203,41
9,3,APMM,6,-11.143218,32.436171,609.270657,335.502296,0.014088,0.101078,,348,41
9,3,ind,6,-8.634918,153.803219,1003.275421,120.571176,0.039851,0.165558,,348,41
9,3,base,6,4.709871,9.678517,178.817804,4.979110,0.009089,0.078069,,190,41
9,3,APMM,7,-3.391673,30.453088,676.626196,513.774856,0.011444,0.087290,,368,41
9,3,ind,7,48.826895,165.779494,1311.180068,164.636124,0.051025,0.181567,,368,41
9,3,base,7,10.815788,11.945513,194.045842,11.698590,0.007620,0.069757,,195,41
9,3,APMM,8,-14.549568,33.548390,543.954066,291.708864,0.013340,0.097271,,354,41
9,3,ind,8,-60.936468,88.883411,916.597177,91.251791,0.033272,0.155068,,354,41
9,3,base,8,4.310443,7.515452,157.415916,3.572448,0.008318,0.073549,,191,41
9,3,APMM,9,12.991295,45.688153,750.690254,998.014894,0.015017,0.098384,,354,41
9,3,ind,9,188.598721,175.038638,1452.083071,232.432247,0.057759,0.197973,,354,41
9,3,base,9,22.690804,15.461131,245.146349,22.659492,0.011103,0.084590,,190,41
9,3,APMM,10,-15.111454,27.123708,560.570208,344.920172,0.013545,0.101434,,338,41
9,3,ind,10,6.771856,113.556588,876.681695,83.111696,0.034653,0.161261,,338,41
9,3,base,10,5.689716,10.426013,162.355732,5.929913,0.008116,0.074897,,188,41
9,3,APMM,11,-18.877134,29.107193,495.648308,183.331760,0.010302,0.084988,,368,41
9,3,ind,11,-31.084398,92.791573,803.870535,58.600045,0.024480,0.129126,,368,41
9,3,base,11,2.213205,6.953734,122.029112,2.571815,0.005127,0.057729,,196,41
9,3,APMM,12,-18.582497,27.596111,523.488719,338.367574,0.011850,0.092653,,356,41
9,3,ind,12,-26.997048,111.609260,893.412719,84.767445,0.028079,0.140516,,356,41
9,3,base,12,1.997757,9.461444,138.443957,4.558989,0.005994,0.064042,,193,41
9,3,APMM,13,-2.463195,24.711948,577.659797,190.237454,0.016057,0.108437,,312,41
9,3,ind,13,-23.247773,105.521496,1031.988863,79.100066,0.049117,0.187960,,312,41
9,3,base,13,3.340546,7.816403,199.763256,3.259015,0.011171,0.090309,,178,41
9,3,APMM,14,-18.202898,31.992412,580.416454,263.296505,0.014048,0.104095,,336,41
9,3,ind,14,-37.288567,104.011916,950.912451,99.727461,0.038670,0.168371,,336,41
9,3,base,14,3.563151,7.667300,166.376571,3.423887,0.008346,0.079512,,187,41
9,3,APMM,15,-14.777021,26.627328,531.765399,239.603771,0.012863,0.096133,,340,41
9,3,ind,15,-57.427371,93.723791,878.777482,81.898123,0.035516,0.158104,,340,41
9,3,base,15,0.636411,7.344584,154.060131,2.875161,0.007189,0.070512,,191,41
9,3,APMM,16,-6.208656,21.869704,555.384688,229.060358,0.012607,0.098009,,362,41
9,3,ind,16,-24.607981,109.083190,1018.204474,84.713699,0.040484,0.172009,,362,41
9,3,base,16,2.492888,7.739042,159.515552,3.176231,0.007906,0.074431,,193,41
9,3,APMM,17,-63.817133,47.625318,720.444573,527.370901,0.020143,0.116936,,348,41
9,3,ind,17,-119.023958,89.100711,1153.248893,102.456265,0.054488,0.189718,,348,41
9,3,base,17,1.014626,4.966440,150.806135,1.314925,0.007374,0.074039,,190,41
9,3,APMM,18,-6.955352,27.462241,495.268347,281.339098,0.011255,0.090767,,346,41
9,3,ind,18,-6.066188,83.373796,856.148831,60.773947,0.031281,0.149432,,346,41
9,3,base,18,4.368020,9.118438,142.615789,4.654771,0.006658,0.068853,,189,41
9,3,APMM,19,-24.994555,36.282802,518.335673,323.673373,0.012918,0.096657,,334,41
9,3,ind,19,-29.733074,86.287441,830.520561,79.634946,0.032141,0.151074,,334,41
9,3,base,19,5.761487,8.013591,139.410099,3.843656,0.006593,0.068780,,185,41
9,3,APMM,20,-8.663642,28.049330,586.650603,397.669957,0.012390,0.093198,,372,41
